233000,1095333.5617961155
234000,1095322.9197345849
235000,1095322.9197345849
236000,1095321.7487247055
237000,1095263.1168710543
238000,1095263.1168710543
239000,1094592.7850099406
240000,1094592.7850099406
241000,1094325.9349238623
242000,1094325.9349238623
243000,1094325.9349238623
244000,1094325.9349238623
245000,1094325.9349238623
246000,1094325.9349238623
247000,1094325.9349238623
248000,1094325.9349238623
249000,1094325.9349238623
250000,1094325.9349238623
251000,1094100.884137197
252000,1094100.884137197
253000,1094100.884137197
254000,1094100.884137197
255000,1094100.884137197
256000,1094064.6640609126
257000,1093708.2576784564
258000,1093708.2576784564
259000,1093708.2576784564
260000,1093701.4087255404
261000,1093701.4087255404
262000,1093701.4087255404
263000,1093701.4087255404
264000,1093701.4087255404
265000,1093701.4087255404
266000,1093701.4087255404
267000,1093701.4087255404
268000,1093701.4087255404
269000,1093695.1498940687
270000,1093681.9409323393
271000,1093612.9229181942
272000,1093368.7580227337
273000,1093368.7580227337
274000,1093368.7580227337
275000,1093368.7580227337
276000,1092902.7250262469
277000,1092902.7250262469
278000,1092902.7250262469
279000,1092902.7250262469
280000,1092502.2684827258
281000,1092502.2684827258
282000,1092502.2684827258
283000,1092502.2684827258
284000,1092502.2684827258
285000,1091960.217213799
286000,1091960.217213799
287000,1091960.217213799
288000,1091960.217213799
289000,1091960.217213799
290000,1091960.217213799
291000,1091960.217213799
292000,1091960.217213799
293000,1091960.217213799
294000,1091960.217213799
295000,1091960.217213799
296000,1091960.217213799
297000,1091960.217213799
298000,1091960.217213799
299000,1091960.217213799
300000,1091960.217213799
301000,1091960.217213799
302000,1091960.217213799
303000,1091960.217213799
304000,1091949.0749074544
305000,1091949.0749074544
306000,1091949.0749074544
307000,1091949.0749074544
308000,1091949.0749074544
309000,1091949.0749074544
310000,1091949.0749074544
311000,1091949.0749074544
312000,1091949.0749074544
313000,1091949.0749074544
314000,1091949.0749074544
315000,1091949.0749074544
316000,1091949.0749074544
317000,1091949.0749074544
318000,1091949.0749074544
319000,1091949.0749074544
320000,1091949.0749074544
321000,1091671.5971464652
322000,1091671.5971464652
323000,1091671.5971464652
324000,1091397.9043278575
325000,1091397.9043278575
326000,1091397.9043278575
327000,1091397.9043278575
328000,1091397.9043278575
329000,1091397.9043278575
330000,1091397.9043278575
331000,1091397.9043278575
332000,1090537.7347830655
333000,1090490.3375917333
334000,1090474.7388186627
335000,1090064.6625630406
336000,1090064.6625630406
337000,1090064.6625630406
338000,1090064.6625630406
339000,1089986.04856158
340000,1089986.04856158
341000,1089870.0495826055
342000,1089870.0495826055
343000,1089870.0495826055
344000,1089870.0495826055
345000,1089657.0408890843
346000,1089657.0408890843
347000,1089657.0408890843
348000,1089657.0408890843
349000,1089657.0408890843
350000,1089657.0408890843
351000,1089657.0408890843
352000,1088805.9530949206
353000,1088446.2309597263
354000,1088178.6561831466
355000,1087921.4425646563
356000,1087921.4425646563
357000,1087921.4425646563
358000,1087921.4425646563
359000,1087921.4425646563
360000,1087921.4425646563
361000,1087921.4425646563
362000,1087921.4425646563
363000,1087921.4425646563
364000,1087921.4425646563
365000,1087921.4425646563
366000,1087921.4425646563
367000,1087921.4425646563
368000,1087921.4425646563
369000,1087921.4425646563
370000,1087921.4425646563
371000,1087468.133608353
372000,1087468.133608353
373000,1087468.133608353
374000,1087468.133608353
375000,1087449.8253692805
376000,1087449.8253692805
377000,1087425.0949559917
378000,1087425.0949559917
379000,1086815.5424341524
380000,1086815.5424341524
381000,1086815.5424341524
382000,1086815.5424341524
383000,1086815.5424341524
384000,1086815.5424341524
385000,1085149.6160092247
386000,1085149.6160092247
387000,1085149.6160092247
388000,1085149.6160092247
389000,1085149.6160092247
390000,1085149.6160092247
391000,1084220.70688369
392000,1084220.70688369
393000,1084220.70688369
394000,1084139.8925966686
395000,1084139.8925966686
396000,1084139.8925966686
397000,1083947.0128577554
398000,1083524.2243041906
399000,1083524.2243041906
400000,1083524.2243041906
401000,1083524.2243041906
402000,1083524.2243041906
403000,1083524.2243041906
404000,1083524.2243041906
405000,1083524.2243041906
406000,1083524.2243041906
407000,1083524.2243041906
408000,1083524.2243041906
409000,1083524.2243041906
410000,1083524.2243041906
411000,1083524.2243041906
412000,1083524.2243041906
413000,1083524.2243041906
414000,1083524.2243041906
415000,1083524.2243041906
416000,1083524.2243041906
417000,1083524.2243041906
418000,1083524.2243041906
419000,1083524.2243041906
420000,1083524.2243041906
421000,1083524.2243041906
422000,1083524.2243041906
423000,1083524.2243041906
424000,1083409.0086206342
425000,1083409.0086206342
426000,1083409.0086206342
427000,1083409.0086206342
428000,1083409.0086206342
429000,1083409.0086206342
430000,1083409.0086206342
431000,1083409.0086206342
432000,1083409.0086206342
433000,1082849.9672096346
434000,1082771.674703778
435000,1082771.674703778
436000,1082771.674703778
437000,1082771.674703778
438000,1082771.674703778
439000,1082771.674703778
440000,1082771.674703778
441000,1082771.674703778
442000,1082771.674703778
443000,1082771.674703778
444000,1082771.674703778
445000,1082771.674703778
446000,1082771.674703778
447000,1082771.674703778
448000,1082746.436189538
449000,1082746.436189538
450000,1082746.436189538
451000,1082746.436189538
452000,1082746.436189538
453000,1082746.436189538
454000,1082746.436189538
455000,1082720.7520356234
456000,1082720.7520356234
457000,1082720.7520356234
458000,1082720.7520356234
459000,1082201.5580414424
460000,1082201.5580414424
461000,1082201.5580414424
462000,1082201.5580414424
463000,1082201.5580414424
464000,1082201.5580414424
465000,1082201.5580414424
466000,1082201.5580414424
467000,1082201.5580414424
468000,1082201.5580414424
469000,1082201.5580414424
470000,1082201.5580414424
471000,1082201.5580414424
472000,1082201.5580414424
473000,1082201.5580414424
474000,1082201.5580414424
475000,1082201.5580414424
476000,1082193.1094500446
477000,1082193.1094500446
478000,1082193.1094500446
479000,1082193.1094500446
480000,1082193.1094500446
481000,1082193.1094500446
482000,1082193.1094500446
483000,1082193.1094500446
484000,1082193.1094500446
485000,1082193.1094500446
486000,1082193.1094500446
487000,1082193.1094500446
488000,1082193.1094500446
489000,1082124.914515003
490000,1082124.914515003
491000,1082124.914515003
492000,1082124.914515003
493000,1082124.914515003
494000,1082124.914515003
495000,1082124.914515003
496000,1082124.914515003
497000,1082124.914515003
498000,1082124.914515003
499000,1082124.914515003
500000,1082124.6736483912
501000,1081926.54686416
502000,1079460.3371676567
503000,1079460.3371676567
504000,1079460.3371676567
505000,1079460.3371676567
506000,1079460.3371676567
507000,1079460.3371676567
508000,1079379.5228806355
509000,1079379.5228806355
510000,1079379.5228806355
511000,1079379.5228806355
512000,1079379.5228806355
513000,1079379.5228806355
514000,1079379.5228806355
515000,1079379.5228806355
516000,1079379.5228806355
517000,1079379.5228806355
518000,1079379.5228806355
519000,1079379.5228806355
520000,1079379.5228806355
521000,1079379.5228806355
522000,1079379.5228806355
523000,1079379.5228806355
524000,1079379.5228806355
525000,1079379.5228806355
526000,1079379.5228806355
527000,1079379.5228806355
528000,1079379.5228806355
529000,1079379.5228806355
530000,1079379.5228806355
531000,1079379.5228806355
532000,1079379.5228806355
533000,1079210.0079807697
534000,1079140.6045702272
535000,1079140.6045702272
536000,1079140.6045702272
537000,1079140.6045702272
538000,1079140.6045702272
539000,1079140.6045702272
540000,1079140.6045702272
541000,1079140.6045702272
542000,1079140.6045702272
543000,1079140.6045702272
544000,1079140.6045702272
545000,1079140.6045702272
546000,1079140.6045702272
547000,1079140.6045702272
548000,1079140.6045702272
549000,1079140.6045702272
550000,1079140.6045702272
551000,1079140.6045702272
552000,1079140.6045702272
553000,1078837.3115003675
554000,1078837.3115003675
555000,1078837.3115003675
556000,1078837.3115003675
557000,1078837.3115003675
558000,1078837.3115003675
559000,1078837.3115003675
560000,1078837.3115003675
561000,1078837.3115003675
562000,1078837.3115003675
563000,1078499.667972378
564000,1078499.667972378
565000,1078499.667972378
566000,1078499.667972378
567000,1078499.667972378
568000,1078499.667972378
569000,1078499.667972378
570000,1078499.667972378
571000,1078499.667972378
572000,1078499.667972378
573000,1078499.667972378
574000,1078499.667972378
575000,1078499.667972378
576000,1078499.667972378
577000,1078499.667972378
578000,1078499.667972378
579000,1078499.667972378
580000,1078499.667972378
581000,1078499.667972378
582000,1078499.667972378
583000,1078499.667972378
584000,1078499.667972378
585000,1078499.667972378
586000,1078499.667972378
587000,1078499.667972378
588000,1078499.667972378
589000,1078499.667972378
590000,1078499.667972378
591000,1077879.9215670256
592000,1077879.9215670256
593000,1077879.9215670256
594000,1077879.9215670256
595000,1077879.9215670256
596000,1077879.9215670256
597000,1077879.9215670256
598000,1077879.9215670256
599000,1077879.9215670256
600000,1077879.9215670256
601000,1077879.9215670256
602000,1077879.9215670256
603000,1077879.9215670256
604000,1077879.9215670256
605000,1077879.9215670256
606000,1077879.9215670256
607000,1077879.9215670256
608000,1077879.9215670256
609000,1077518.5545176414
610000,1077518.5545176414
611000,1077518.5545176414
612000,1077518.5545176414
613000,1077518.5545176414
614000,1077518.5545176414
615000,1077309.7332321776
616000,1077309.7332321776
617000,1077309.7332321776
618000,1077309.7332321776
619000,1077309.7332321776
620000,1077309.7332321776
621000,1077309.7332321776
622000,1077309.7332321776
623000,1077309.7332321776
624000,1077309.7332321776
625000,1077309.7332321776
626000,1077309.7332321776
627000,1077309.7332321776
628000,1077309.7332321776
629000,1077309.7332321776
630000,1077309.7332321776
631000,1077309.7332321776
632000,1077309.7332321776
633000,1077309.7332321776
634000,1077309.7332321776
635000,1077309.7332321776
636000,1077309.7332321776
637000,1077309.7332321776
638000,1077309.7332321776
639000,1077309.7332321776
640000,1077309.7332321776
641000,1077309.7332321776
642000,1077309.7332321776
643000,1077309.7332321776
644000,1077309.7332321776
645000,1077309.7332321776
646000,1077309.7332321776
647000,1077309.7332321776
648000,1077309.7332321776
649000,1077309.7332321776
650000,1077309.7332321776
0,1904304.7844592256
